bracket,round,trial,budget,sample_type,config_batch_size,config_optimizer,config_momentum,config_hidden_size,config_scheduler_p,config_lerning_rate,config_activation,config_weight_decay,sample_loss,sample_acc,x,y
4,1,7,11,BO,32,rms,0.05868281851,64,True,0.001881341553,relu,0.0,0.5759609342,0.8828,-9.149101,9.902852
4,1,8,11,BO,16,rms,0.0,64,True,0.002054124838,relu,0.001,0.4495378137,0.875,-18.281046,-10.842093
4,1,9,11,BO,8,sgd,0.0,32,True,0.001090015198,lrelu,0.0,0.3242824078,0.9219,8.330368,-4.3779945
4,1,10,11,BO,16,rms,0.1535483482,64,True,0.0008183368694,lrelu,0.000632498121,0.5283026695,0.8984,-15.256335,-14.671024
4,1,11,11,BO,8,adam,0.0,32,False,0.0004134262942,lrelu,0.0,0.7673788071,0.8828,12.303251,5.157164
4,1,12,11,samples,16,sgd,0.1408103453,32,True,0.0004586974815,lrelu,0.0005692099415,0.4244568348,0.8828,5.535491,-10.5883875
4,1,13,11,samples,8,adam,0.0,16,False,0.001013872013,lrelu,0.0,0.5699079633,0.8828,12.534367,6.4204087
4,1,14,11,BO,8,adam,0.0,64,False,0.005036699469,relu,0.0,1.179946065,0.6406,-9.401283,-7.156876
4,1,15,11,samples,8,rms,0.4802784683,64,True,0.0006825571042,tanh,0.0,0.6174550056,0.8047,-8.6094265,-2.486127
4,1,16,11,BO,16,sgd,0.2885672191,64,True,0.001608139333,lrelu,0.001,0.380271256,0.9219,-12.826726,-14.149133
4,1,17,11,BO,8,adam,0.0,64,False,0.003207759329,relu,0.0,0.8099507093,0.875,-9.778186,-7.110943
4,1,18,11,BO,16,sgd,0.3737098441,64,True,0.001337092036,lrelu,0.001,0.4000694752,0.8906,-12.827943,-14.150184
4,1,19,11,samples,16,adam,0.0,32,False,0.0004658846934,tanh,0.0,0.6537772417,0.8047,8.285563,4.380468
4,1,20,11,samples,8,rms,0.5331768689,64,False,0.0006123354267,tanh,0.000275970825,0.7708947062,0.7891,-9.493894,-2.9010634
4,1,21,11,samples,16,adam,0.0,64,True,0.002286171429,relu,0.0003832551342,0.4975266755,0.9219,-11.653207,-8.169727
4,1,22,11,samples,32,rms,0.5991159152,64,False,0.0002683317872,relu,0.0,0.4885321259,0.9141,-9.181491,9.878188
4,1,23,11,samples,32,adam,0.0,32,True,0.001729870754,tanh,0.000671328713,0.6568953395,0.7969,-3.1972127,16.332693
4,1,24,11,samples,8,rms,0.05644972064,32,False,0.005816237124,lrelu,0.0004211421464,1.434780002,0.8203,10.267384,-9.377673
4,1,25,11,samples,16,sgd,0.06415150107,64,False,0.0001090768113,lrelu,0.0002580963523,0.6418501735,0.8438,-5.3661666,-9.760337
4,1,26,11,samples,8,rms,0.3097232272,64,True,0.0001675643213,tanh,0.0,0.4351387322,0.8672,-8.646817,-2.4987545
4,1,27,11,BO,16,rms,0.1119618889,64,True,0.001771235373,lrelu,0.000866951301,0.559779942,0.9219,-15.870578,-14.338715
4,1,28,11,BO,8,adam,0.0,32,False,0.000753099672,lrelu,0.001,0.560357511,0.875,6.7254963,-13.181198
4,1,29,11,samples,8,adam,0.0,32,False,0.0001012251247,lrelu,0.0,0.4573892653,0.8359,12.295803,5.155833
4,1,30,11,BO,16,adam,0.0,64,True,0.002938618122,relu,0.0005854829033,0.432300061,0.9141,-12.514902,-8.4373865
4,1,31,11,BO,16,adam,0.0,64,True,0.003797637325,relu,0.001,0.6071364284,0.9062,-14.178819,-9.186903
4,1,32,11,BO,8,adam,0.0,16,False,0.0006487054153,lrelu,0.0,0.6062646508,0.8672,12.539606,6.4261703
4,2,0,33,BO,16,rms,0.2002006662,64,True,0.002351691183,lrelu,0.001,1.685159445,0.9062,-16.749754,-14.155985
4,2,1,33,samples,16,sgd,0.1408103453,32,True,0.0004586974815,lrelu,0.0005692099415,0.4710680544,0.8828,5.352256,-10.598308
4,2,2,33,BO,16,rms,0.0,64,True,0.00279958649,relu,0.001,0.8955036998,0.8984,-18.541805,-11.402529
4,2,3,33,BO,16,sgd,0.0890069454,32,True,0.000702679984,lrelu,0.001,0.4362784326,0.8672,5.089934,-11.520078
4,3,0,100,BO,16,rms,0.1243119528,64,True,0.00258983268,lrelu,0.001,0.9886696935,0.9062,-17.65885,-14.354097
4,4,0,299,samples,16,rms,0.1243119528,64,True,0.00258983268,lrelu,0.001,0.7725031376,0.9141,0.12812918,-2.6917267
3,0,0,11,random,32,adam,0.0,16,True,0.0001694752473,tanh,0.000461984731,1.796082497,0.6016,-2.4596426,15.773382
3,0,1,11,random,16,sgd,0.06315215182,64,False,0.0001425397373,tanh,0.0,1.999694109,0.4766,-7.435265,0.35122672
3,0,2,11,random,8,rms,0.5117825987,16,True,0.0001958840591,relu,5.51e-05,0.6144997478,0.8281,14.872836,-4.5219655
3,0,3,11,random,8,adam,0.0,32,True,0.03265741497,lrelu,0.0,0.6278944016,0.8281,17.696167,2.3747454
3,0,4,11,random,8,rms,0.8522899505,32,True,0.01126219954,lrelu,0.0,285.300415,0.8828,11.742773,-7.604936
3,0,5,11,random,32,adam,0.0,64,True,0.0003834927106,relu,0.0009700480626,0.5017591715,0.8984,-16.189358,7.744565
3,0,6,11,random,16,rms,0.1308048293,64,True,0.001079037012,relu,0.0008786438187,0.4904409051,0.9297,-18.26664,-10.942717
3,0,7,11,random,32,adam,0.0,16,True,0.003919208217,tanh,0.0,1.795554996,0.3516,4.5730624,11.20943
3,0,8,11,random,8,rms,0.9226717938,32,False,0.002812420252,relu,0.0008477823763,2.313944817,0.0625,7.5502396,-9.316111
3,0,9,11,random,16,sgd,0.0187199678,32,False,0.0001418054813,lrelu,0.0,0.5863870382,0.8203,7.441563,-4.276932
3,0,10,11,random,32,adam,0.0,32,False,0.02450302182,lrelu,0.0006939709965,1.565815568,0.5156,-1.3092687,15.867785
3,0,11,11,random,32,rms,0.3722402753,16,False,0.0001051746807,tanh,0.0008737412947,1.52126503,0.6875,-3.1402636,15.098576
3,0,12,11,random,16,rms,0.4489596925,16,False,0.0002737372322,lrelu,0.0006233748065,0.546408236,0.8594,9.121763,-10.710034
3,0,13,11,random,32,adam,0.0,64,True,0.002512931143,relu,2.66e-06,0.5431726575,0.8984,-11.087725,8.270285
3,0,14,11,random,32,sgd,0.2613869571,64,True,0.004387771386,relu,0.0,1.327025175,0.6797,-7.205447,8.988408
3,0,15,11,random,16,adam,0.0,16,False,0.002058927923,relu,0.0,0.9224814773,0.6484,11.728909,2.20474
3,0,16,11,random,8,adam,0.0,16,False,0.0004522757197,tanh,0.0,0.8880211115,0.7109,8.31098,2.825652
3,0,17,11,random,16,rms,0.01968315259,16,False,0.03769085113,lrelu,0.0,1.069627166,0.6641,18.73566,-1.9980879
3,0,18,11,random,8,rms,0.4064195539,64,False,0.04999401327,tanh,0.0,6.254480839,0.0625,-1.906333,1.134898
3,0,19,11,random,8,sgd,0.3731909919,64,False,0.004221043505,relu,0.0001201512801,1.83626163,0.1953,-10.683105,-5.858354
3,0,20,11,random,8,rms,0.5906100031,32,False,0.007509799967,tanh,0.0,2.204275608,0.1719,13.755536,-8.889527
3,0,21,11,random,32,sgd,0.003065649034,16,True,0.0006367173378,tanh,0.0,2.085385799,0.3672,4.515498,12.9242935
3,0,22,11,random,8,sgd,0.7581439141,32,False,0.0003553730613,relu,0.0007290174948,0.8719503284,0.8672,5.8586245,-8.379676
3,0,23,11,random,16,adam,0.0,16,False,0.002647370173,lrelu,0.0,0.830637157,0.8594,11.396078,6.6002116
3,0,24,11,random,32,rms,0.3929415404,32,False,0.0002579724081,relu,0.0005627814001,0.5697013736,0.8828,0.52168566,17.183798
3,0,25,11,random,8,rms,0.6811248453,32,False,0.04997418895,lrelu,0.0,28830.5957,0.6719,19.415419,-0.87418133
3,0,26,11,random,32,sgd,0.7082820574,16,False,0.0006514463038,relu,0.0004069312044,1.285578251,0.5,2.1735787,15.54658
3,0,27,11,random,16,rms,0.4087723893,32,True,0.0001933928749,lrelu,0.0,0.3504638076,0.9219,10.613226,-7.1361074
3,0,28,11,random,8,rms,0.9140397753,32,True,0.004937828535,relu,0.0,2.311057329,0.0625,15.375606,-5.4895263
3,0,29,11,random,16,adam,0.0,16,True,0.0002291881792,tanh,0.0,1.471570492,0.6562,7.9568443,3.644438
3,0,30,11,random,16,rms,0.4844288008,64,False,0.00719540919,relu,0.0,2.311351061,0.0625,-8.218108,-5.056798
3,0,31,11,random,16,adam,0.0,64,True,0.07660936967,tanh,0.0,2.318740845,0.0625,-1.3858186,2.7379165
3,0,32,11,random,32,rms,0.7534584017,16,True,0.0001546369355,lrelu,0.0,0.5978111625,0.8047,0.14298788,12.344118
3,0,33,11,random,16,sgd,0.05669143638,32,False,0.0439635362,tanh,0.0,2.243742704,0.1484,17.231358,-0.16457932
3,0,34,11,random,32,sgd,0.6717146712,16,True,0.0001148213291,tanh,0.0002012015175,2.179800034,0.25,4.3611255,13.002614
3,0,35,11,random,16,rms,0.1727106233,32,True,0.004958769333,tanh,0.0,1.374818087,0.5234,14.116121,-8.607614
3,0,36,11,random,16,rms,0.1856190838,64,True,0.007711342489,tanh,0.0,1.160251737,0.5703,-7.5322556,-1.9988539
3,0,37,11,random,16,sgd,0.3398377701,32,True,0.05745395975,lrelu,0.0,,0.0781,19.84943,0.77839273
3,0,38,11,random,8,rms,0.7555238352,32,False,0.05092611321,lrelu,0.0004005595662,8043.546875,0.6719,19.85937,-1.1287165
3,0,39,11,random,8,sgd,0.3458307466,16,True,0.0006984965798,tanh,0.0,1.864420891,0.5859,8.522526,-0.13243362
3,0,40,11,random,8,rms,0.8004706989,16,False,0.01282677913,lrelu,0.0005758232496,15.81128597,0.4922,9.701044,-11.343251
3,1,0,33,samples,32,rms,0.7534584017,16,True,0.0001546369355,lrelu,0.0,0.6454084516,0.8594,-0.1070929,12.088139
3,1,1,33,samples,8,rms,0.5117825987,16,True,0.0001958840591,relu,5.51e-05,0.9143415093,0.8594,14.904716,-4.3187885
3,1,2,33,samples,32,adam,0.0,64,True,0.0003834927106,relu,0.0009700480626,0.5555894971,0.9297,-16.723394,7.5864053
3,1,3,33,samples,32,rms,0.3929415404,32,False,0.0002579724081,relu,0.0005627814001,0.896669507,0.875,0.50653625,17.064539
3,1,4,33,samples,8,sgd,0.7581439141,32,False,0.0003553730613,relu,0.0007290174948,1.026040077,0.875,5.8717403,-8.371959
3,1,5,33,samples,16,rms,0.4087723893,32,True,0.0001933928749,lrelu,0.0,0.6262646914,0.9375,10.313133,-7.1522036
3,1,6,33,samples,8,adam,0.0,16,False,0.0004522757197,tanh,0.0,0.5512593985,0.8047,7.8449655,2.7279842
3,1,7,33,samples,16,sgd,0.0187199678,32,False,0.0001418054813,lrelu,0.0,0.4506115615,0.875,7.012884,-4.155135
3,1,8,33,samples,16,adam,0.0,16,False,0.002058927923,relu,0.0,0.959049046,0.7969,11.3722515,2.332335
3,1,9,33,samples,16,adam,0.0,16,False,0.002647370173,lrelu,0.0,0.844160676,0.8984,11.268175,7.00022
3,1,10,33,samples,8,adam,0.0,32,True,0.03265741497,lrelu,0.0,6.72516489,0.8828,17.68038,2.4273508
3,1,11,33,samples,16,rms,0.4489596925,16,False,0.0002737372322,lrelu,0.0006233748065,0.8559535146,0.8984,9.14075,-10.617273
3,1,12,33,samples,32,adam,0.0,64,True,0.002512931143,relu,2.66e-06,0.6915829778,0.9141,-11.001888,8.372332
3,1,13,33,samples,16,rms,0.1308048293,64,True,0.001079037012,relu,0.0008786438187,0.8834263682,0.9219,-18.75421,-11.248239
3,2,0,100,samples,16,sgd,0.0187199678,32,False,0.0001418054813,lrelu,0.0,0.4277389646,0.8828,5.2195406,-3.5263097
3,2,1,100,samples,8,adam,0.0,16,False,0.0004522757197,tanh,0.0,0.5231788158,0.875,6.00761,2.1971843
3,3,0,300,samples,16,sgd,0.0187199678,32,False,0.0001418054813,lrelu,0.0,0.4872710407,0.8906,1.3565563,-2.688689
2,0,0,33,random,8,adam,0.0,32,True,0.01379512884,lrelu,0.0009519355123,0.4478294253,0.8828,6.61464,-13.526417
2,0,1,33,random,16,rms,0.1889309141,64,False,0.0003223170848,lrelu,0.0,0.6276683807,0.9297,-5.5723224,-4.492517
2,0,2,33,random,32,adam,0.0,16,True,0.0001028426174,lrelu,0.0,0.8695160151,0.75,1.7090662,10.295263
2,0,3,33,random,32,adam,0.0,32,False,0.0002550807567,lrelu,0.0,0.4618270397,0.8828,1.1113857,10.679169
2,0,4,33,random,32,rms,0.7972003056,32,True,0.001766934171,lrelu,0.0,0.66798985,0.875,-0.27632776,12.200569
2,0,5,33,random,8,sgd,0.05311794018,64,True,0.008224552681,lrelu,0.0003817132185,,0.0781,-5.3805566,-10.180652
2,0,6,33,random,32,rms,0.07039538104,32,True,0.0003087653727,relu,0.0004302292755,0.5033173561,0.9219,0.78250426,17.001663
2,0,7,33,random,16,adam,0.0,16,False,0.01131607887,lrelu,0.0,1.157403111,0.8359,11.191734,7.1400905
2,0,8,33,random,8,adam,0.0,16,False,0.001288191105,tanh,0.0003259623592,1.016815305,0.7188,7.514257,2.3775306
2,0,9,33,random,16,rms,0.66564036,32,True,0.007220679111,lrelu,6.2e-06,14.21026039,0.8984,10.347137,-7.249923
2,0,10,33,random,8,rms,0.9483919169,32,True,0.0002707451359,relu,0.0,2.310317039,0.0625,15.3717575,-6.0849795
2,0,11,33,random,8,sgd,0.9336156648,64,True,0.02879930997,lrelu,0.0,,0.0781,-4.4372873,-8.1294565
2,0,12,33,random,32,adam,0.0,64,False,0.04937129559,tanh,0.0,2.149946213,0.1719,-2.848663,4.0086412
2,0,13,33,random,8,sgd,0.4055821396,32,False,0.03435605367,tanh,0.0,2.311010122,0.0625,16.691372,-0.28107128
2,0,14,33,random,32,rms,0.5780684745,32,False,0.003501703984,lrelu,0.0006369736844,0.8384810686,0.875,-1.1447567,14.160637
2,0,15,33,random,16,sgd,0.7951648745,16,False,0.001425300402,lrelu,0.0,0.7230798602,0.875,6.8474813,-4.1969
2,0,16,33,random,16,sgd,0.316676249,64,True,0.01291143844,lrelu,0.0006033055395,,0.0781,-5.8531666,-10.671273
2,0,17,33,random,8,adam,0.0,64,True,0.0003792152024,tanh,0.0,0.3971098661,0.9141,-9.649195,-0.96413726
2,1,0,100,samples,32,rms,0.7972003056,32,True,0.001766934171,lrelu,0.0,1.620182872,0.8828,-1.2894769,10.933508
2,1,1,100,samples,32,adam,0.0,32,False,0.0002550807567,lrelu,0.0,0.5773704052,0.8906,-0.7874601,10.195782
2,1,2,100,samples,8,adam,0.0,32,True,0.01379512884,lrelu,0.0009519355123,0.4072636664,0.9375,6.205668,-13.907582
2,1,3,100,samples,16,rms,0.1889309141,64,False,0.0003223170848,lrelu,0.0,1.143865466,0.9453,-4.606948,-3.8459518
2,1,4,100,samples,8,adam,0.0,64,True,0.0003792152024,tanh,0.0,0.3136280179,0.9375,-3.6134412,-2.0971658
2,1,5,100,samples,32,rms,0.07039538104,32,True,0.0003087653727,relu,0.0004302292755,0.4888327122,0.9219,-2.9109647,11.935269
2,2,0,299,samples,8,adam,0.0,64,True,0.0003792152024,tanh,0.0,0.5439481139,0.9141,0.8426586,-3.3430898
1,0,0,100,random,32,rms,0.1430474334,64,False,0.0003655490083,relu,0.0,1.122645259,0.9141,-5.701384,10.982354
1,0,1,100,random,8,adam,0.0,64,True,0.0001978001523,relu,0.0,0.810752809,0.9219,-3.553682,-2.3412323
1,0,2,100,random,32,adam,0.0,32,True,0.001187559483,relu,0.0,0.6612812281,0.9219,-1.0642499,10.018178
1,0,3,100,random,8,adam,0.0,64,False,0.0002828609897,tanh,6.76e-05,0.3260513544,0.9141,-3.611653,-2.0969813
1,0,4,100,random,16,rms,0.3283095091,32,True,0.03382785457,relu,0.0,2.310107946,0.0625,4.3815804,-2.302776
1,0,5,100,random,16,sgd,0.8484322914,32,False,0.003973262193,relu,0.0,2.310793877,0.0625,5.002313,-3.2958713
1,0,6,100,random,8,rms,0.08283864101,32,False,0.00189682956,tanh,0.0,1.208401561,0.5625,5.3673835,1.7605504
1,0,7,100,random,32,rms,0.08206885862,32,True,0.003870777434,tanh,0.0005697145982,0.5224356651,0.8594,-3.1784883,12.104703
1,0,8,100,random,32,rms,0.249974918,64,True,0.007237958889,tanh,0.0002059019539,0.4746024311,0.8906,-5.429087,10.981185
1,1,0,300,samples,32,rms,0.249974918,64,True,0.007237958889,tanh,0.0002059019539,0.4582249224,0.8828,0.5443977,-2.3694084
1,1,1,300,samples,32,rms,0.08206885862,32,True,0.003870777434,tanh,0.0005697145982,0.4782702029,0.8984,0.752772,-2.0970755
1,1,2,300,samples,8,adam,0.0,64,False,0.0002828609897,tanh,6.76e-05,0.647349596,0.8984,0.803165,-3.3174388
0,0,0,300,random,16,adam,0.0,16,True,0.004208686817,lrelu,3.47e-05,1.730300903,0.875,1.5385969,-2.5098882
0,0,1,300,random,32,adam,0.0,16,False,0.0006705860432,lrelu,0.0006332054196,0.9537600875,0.8828,1.1554426,-1.9697177
0,0,2,300,random,8,rms,0.4904176369,64,True,0.001062933507,tanh,0.0,0.5371533036,0.8906,0.69510937,-3.2606084
0,0,3,300,random,16,sgd,0.3627138513,32,True,0.004419310474,relu,0.0,1.571169019,0.3984,1.3291618,-2.800121
0,0,4,300,random,8,adam,0.0,16,False,0.07185845563,lrelu,0.0,1298.374268,0.8594,2.2188344,-2.6343637
0,0,5,300,random,16,adam,0.0,64,True,0.003913068603,relu,0.0,3.959342957,0.9062,0.9065554,-3.1146955
